sentence_key_furigana	sentence_key_plain	Word	Sentence	Word Audio	Sentence Audio	Definition	Definition Audio	Image	Notes
<b>ついでに</b>クリーニング 屋[や]さんに 寄[よ]ってきて。	<b>ついでに</b>クリーニング 屋さんに 寄ってきて。	ついでに:0-	<b>ついでに</b>クリーニング 屋[や]さんに 寄[よ]ってきて。	[sound:jw05792a.mp3]	[sound:js05792a.mp3]	<!-- def-type=\"bilingual\" -->While you're already going somewhere or doing something, doing an extra thing along the way.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->何かをするときに、そのままの流れで別のこともすること。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01217.mp3]<!-- def-end -->	\"<img alt=\"\"ビジネスのイラスト「万能ビジネスマン」 | かわいいフリー素材集 ...\"\" src=\"\"super_businessman.webp\"\">\"	Drop by the cleaners on the way.
親[おや]が 学[がっ] 校[こう]に<b>呼[よ]び 出[だ]された</b>んだ。	親が 学 校に<b>呼び 出された</b>んだ。	呼[よ]び 出[だ]す:k3	親[おや]が 学[がっ] 校[こう]に<b>呼[よ]び 出[だ]された</b>んだ。	[sound:77760137714f8798578550ea7b335635.mp3]	[sound:07f5cb470de243e967388b13df6beb97.mp3]	<!-- def-type=\"bilingual\" -->To summon or call someone to come to you.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->「来て」と言って、相手をその場所に来させること。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01218.mp3]<!-- def-end -->	\"<img alt=\"\"救急車を呼ぶ人のイラスト（女性） | かわいいフリー素材集 いらすとや\"\" src=\"\"sick_kyukyusya_yobu_woman-000559844b1213ba3b7244a197b3f0370eacd10f.webp\"\">\"	My parents were called in to the school.
私[わたし]は 彼[かれ]の 成[せい] 功[こう]を<b>確[かく] 信[しん]</b>しています。	私は 彼の 成 功を<b>確 信</b>しています。	確[かく] 信[しん]:0-	私[わたし]は 彼[かれ]の 成[せい] 功[こう]を<b>確[かく] 信[しん]</b>しています。	[sound:68f933cf550e42a58238d709980a2c91.mp3]	[sound:7eb7fff6dd37951ce50bbd721148a5bc.mp3]	<!-- def-type=\"bilingual\" -->A strong, settled feeling of being sure about something; firm conviction.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->絶対にそうだと強く信じること。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01219.mp3]<!-- def-end -->	\"<img alt=\"\"いろいろなジャージ姿で応援する人のイラスト（男性） | かわいい ...\"\" src=\"\"ouen_jersey_man2_blue.webp\"\">\"	I am convinced of his success.
彼[かれ]は 感[かん] 情[じょう]を<b>込[こ]めて</b>その 歌[うた]を 歌[うた]ったの。	彼は 感 情を<b>込めて</b>その 歌を 歌ったの。	込[こ]める:k2	彼[かれ]は 感[かん] 情[じょう]を<b>込[こ]めて</b>その 歌[うた]を 歌[うた]ったの。	[sound:842fb34cb3bb93b275d547be8c0273ba.mp3]	[sound:4b840fac1ead30071f991cbc49757106.mp3]	<!-- def-type=\"bilingual\" -->To put your heart, feelings, or effort deeply into something.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->気持ちや力を中にぐっと入れること。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01220.mp3]<!-- def-end -->	\"<img src=\"\"music_hikigatari_stand_man.webp\"\">\"	He sang the song with feeling.
まだ 子[こ] 供[ども]だから 悪[わる]い 事[こと]をしたという<b>自[じ] 覚[かく]</b>がないんだ。	まだ 子 供だから 悪い 事をしたという<b>自 覚</b>がないんだ。	自[じ] 覚[かく]:0-	まだ 子[こ] 供[ども]だから 悪[わる]い 事[こと]をしたという<b>自[じ] 覚[かく]</b>がないんだ。	[sound:jw03609a.mp3]	[sound:js03609a.mp3]	<!-- def-type=\"bilingual\" -->Awareness of your own actions or situation; knowing what you've done.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->自分のことを自分でわかっていること。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01221.mp3]<!-- def-end -->	\"<img src=\"\"body_brain_nou.png\"\">\"	He has no awareness of having done a bad thing because he is still a child.
後[うし]ろの 席[せき]が<b>空[あ]いています</b>。	後ろの 席が<b>空いています</b>。	空[あ]く:0	後[うし]ろの 席[せき]が<b>空[あ]いています</b>。	[sound:6d1b14d1375d94e3fb19629391c617c8-d381792a81929c2294539de5be5aa38b489ef994.mp3]	[sound:a55c02295c00ca5bed0b0ca5a68c88dd-4d15cbed6595832c64b3fa81b717ab096ed82671.mp3]	<!-- def-type=\"bilingual\" -->To become empty or open; available and not in use.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->場所に誰もいなくて、使える状態になること。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01222.mp3]<!-- def-end -->	\"<img alt=\"\"お婆さんに席を譲る人のイラスト\"\" src=\"\"densya_yuzuru.webp\"\">\"	The rear seat is empty.
レストランは<b>空[す]いていました</b>。	レストランは<b>空いていました</b>。	空[す]く:0	レストランは<b>空[す]いていました</b>。	[sound:254V.mp3]	[sound:254S.mp3]	<!-- def-type=\"bilingual\" -->To become empty or uncrowded; to free up.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->人や物が少なくて、場所にゆとりがあること。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01223.mp3]<!-- def-end -->	\"<img alt=\"\"喫茶店の店内のイラスト（背景素材）\"\" src=\"\"bg_cafe.jpg\"\">\"	The restaurant was empty.
<b>警[けい] 察[さつ]</b>を 呼[よ]んでください。	<b>警 察</b>を 呼んでください。	警[けい] 察[さつ]:0-	<b>警[けい] 察[さつ]</b>を 呼[よ]んでください。	[sound:670V.mp3]	[sound:670S.mp3]	<!-- def-type=\"bilingual\" -->The police; the organized civil force that keeps order and enforces the law.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->悪いことをした人を捕まえて、みんなの安全を守る人たち。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01224.mp3]<!-- def-end -->	\"<img src=\"\"police_man1_young.webp\"\">\"	Call the police.
外[そと]から<b>悲[ひ] 鳴[めい]</b>が 聞[き]こえたな。	外から<b>悲 鳴</b>が 聞こえたな。	悲[ひ] 鳴[めい]:0-	外[そと]から<b>悲[ひ] 鳴[めい]</b>が 聞[き]こえたな。	[sound:b402bad80c830834c284aee8e176c3de.mp3]	[sound:a7cf8ec70d3c3dc510ee442794bcbd6b.mp3]	<!-- def-type=\"bilingual\" -->A scream or shriek, usually from fear or pain.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->怖いときや痛いときに思わず出る叫び声。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01225.mp3]<!-- def-end -->	\"<img src=\"\"bug_mushi_nigate_woman.webp\"\">\"	I heard a scream coming from outside.
母[はは]が 泥[どろ] 棒[ぼう]を<b>捕[つか]まえました</b>。	母が 泥 棒を<b>捕まえました</b>。	捕[つか]まえる:0	母[はは]が 泥[どろ] 棒[ぼう]を<b>捕[つか]まえました</b>。	[sound:4c17a3700091e4ca937ba6f9f85e0b64.mp3]	[sound:JLPT_Tango_N4_0598.mp3]	<!-- def-type=\"bilingual\" -->To catch or grab hold of something, especially to stop it from getting away.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->逃げないようにしっかりつかむこと。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01226.mp3]<!-- def-end -->	\"<img src=\"\"chikan_tsukamaeru.webp\"\">\"	My mother caught the thief.
では<b>早[さっ] 速[そく]</b> 書[しょ] 類[るい]をお 送[おく]りします。	では<b>早 速</b> 書 類をお 送りします。	早[さっ] 速[そく]:0-	では<b>早[さっ] 速[そく]</b> 書[しょ] 類[るい]をお 送[おく]りします。	[sound:577f015622b30e22f48f3b5d149047f4.mp3]	[sound:f5e111bb0d3f04c7bc948415901d05e6.mp3]	<!-- def-type=\"bilingual\" -->At once; without delay; getting right to it.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->待たずに、すぐやるようす。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01227.mp3]<!-- def-end -->	\"<img alt=\"\"足の早いウサギのイラスト | かわいいフリー素材集 いらすとや\"\" src=\"\"speed_fast_rabbit.webp\"\">\"	Then I will send the documents immediately.
<b>お 腹[なか]</b>が 空[す]きました。	<b>お 腹</b>が 空きました。	お 腹[なか]:0-	<b>お 腹[なか]</b>が 空[す]きました。	[sound:242V.mp3]	[sound:242S.mp3]	<!-- def-type=\"bilingual\" -->Your belly or stomach; the tummy area.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->食べたものが入る、体の真ん中あたり<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01228.mp3]<!-- def-end -->	\"<img src=\"\"metabolic_woman.webp\"\">\"	I'm hungry.
毎[まい] 日[にち]、<b>掃[そう] 除[じ]</b>します。	毎 日、<b>掃 除</b>します。	掃[そう] 除[じ]:0-	毎[まい] 日[にち]、<b>掃[そう] 除[じ]</b>します。	[sound:掃除_ソージ━_0_NHK-2016.mp3]	[sound:JLPT_Tango_N5_0854.mp3]	<!-- def-type=\"bilingual\" -->Cleaning; tidying up a space by sweeping, wiping, or putting things in order.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->汚いところをきれいにすること<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01229.mp3]<!-- def-end -->	\"<img src=\"\"school_chiritori_houki.webp\"\">\"	I clean everyday.
このパンは<b>硬[かた]い</b>ですが、 美味[おい]しいです。	このパンは<b>硬い</b>ですが、 美味しいです。	硬[かた]い:0	このパンは<b>硬[かた]い</b>ですが、 美味[おい]しいです。	[sound:硬い_カタイ━_0_NHK-2016.mp3]	[sound:JLPT_Tango_N4_0755.mp3]	<!-- def-type=\"bilingual\" -->Hard or firm in texture; stiff and resistant to pressure.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->押しても簡単に形が変わらないこと。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01230.mp3]<!-- def-end -->	\"<img src=\"\"stretch_karada_katai.webp\"\">\"	This bread is hard, but delicious.<br><br>The audio here is [2].
この<b>際[さい]</b>はっきり 言[い]っておきます。	この<b>際</b>はっきり 言っておきます。	際[さい]:1-	この<b>際[さい]</b>はっきり 言[い]っておきます。	[sound:06db49015bf4b272360b031ef8157a14.mp3]	[sound:273e600f116452dd92dfc8980106ed82.mp3]	<!-- def-type=\"bilingual\" -->A occasion or moment; a particular juncture when something is happening.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->ちょうどその時、そのタイミングのこと。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01231.mp3]<!-- def-end -->	\"<img alt=\"\"時間どろぼうのイラスト | かわいいフリー素材集 いらすとや\"\" src=\"\"dorobou_jikan.webp\"\">\"	It's a good opportunity to speak frankly.
秘[ひ] 密[みつ]を<b>漏[も]らした</b>のは 彼[かれ]です。	秘 密を<b>漏らした</b>のは 彼です。	漏[も]らす:k2	秘[ひ] 密[みつ]を<b>漏[も]らした</b>のは 彼[かれ]です。	[sound:cee03b5c509b7b0ccca77dcfc71b7537.mp3]	[sound:7598bf698b5922b3b772dc72df882820.mp3]	<!-- def-type=\"bilingual\" -->To let something slip out or leak, especially information that should be kept in.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->隠しておくべきことを、つい人に話してしまうこと。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01232.mp3]<!-- def-end -->	\"<img alt=\"\"トイレを我慢する子供のイラスト | かわいいフリー素材集 いらすとや\"\" src=\"\"toilet_gaman_boy.webp\"\">\"	He's the one who leaked the secret.
彼[かれ]の 意[い] 外[がい]な<b>面[めん]</b>を 見[み]た。	彼の 意 外な<b>面</b>を 見た。	面[めん]:0-	彼[かれ]の 意[い] 外[がい]な<b>面[めん]</b>を 見[み]た。	[sound:c7e1cf617d46de4a50be7850d79eff48.mp3]	[sound:957be005740e50fed536ac9308d0c5e5.mp3]	<!-- def-type=\"bilingual\" -->A side or aspect of something, like a person's character or a situation.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->ある人や物事が持っている、いろいろな側のうちの一つ。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01233.mp3]<!-- def-end -->	\"<img alt=\"\"本性を隠した人のイラスト（男性）\"\" src=\"\"kamen_warui_businessman.webp\"\">\"	I saw an unexpected side of him.<br><br>\"<div>For this word, 面 is めん￣ in the \"\"face, mask\"\" meaning, but め＼ん in the \"\"aspect, side\"\" meaning.</div>\"
私[わたし]は 彼[かれ]のやり 方[かた]には<b>不[ふ] 満[まん]</b>です。	私は 彼のやり 方には<b>不 満</b>です。	不[ふ] 満[まん]:0-	私[わたし]は 彼[かれ]のやり 方[かた]には<b>不[ふ] 満[まん]</b>です。	[sound:ceb69ec632cc9e087574817de3a91cb4.mp3]	[sound:b940740f1cd8c13c15265d4d67c3b7b7.mp3]	<!-- def-type=\"bilingual\" -->A feeling of dissatisfaction; not being happy with how things are.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->思い通りにならなくて、嫌だなと感じること。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01234.mp3]<!-- def-end -->	\"<img src=\"\"komatta_man2.webp\"\">\"	I'm dissatisfied with his way of doing things.
彼[かの] 女[じょ]は<b>驚[おどろ]き</b>を 隠[かく]せませんでしたよ。	彼 女は<b>驚き</b>を 隠せませんでしたよ。	驚[おどろ]き:0-	彼[かの] 女[じょ]は<b>驚[おどろ]き</b>を 隠[かく]せませんでしたよ。	[sound:2296V.mp3]	[sound:2296S.mp3]	<!-- def-type=\"bilingual\" -->A feeling of surprise or astonishment at something unexpected.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->思ってもいなかったことが起きたときの、びっくりする気持ち。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01235.mp3]<!-- def-end -->	\"<img src=\"\"bikkuri_me_tobideru_man.webp\"\">\"	She was not able to conceal her surprise.
姉[あね]はよく<b>旅[たび]</b>をします。	姉はよく<b>旅</b>をします。	旅[たび]:2-	姉[あね]はよく<b>旅[たび]</b>をします。	[sound:0631ef7f55a4a23d0b4109fde26615e7.mp3]	[sound:01de9a55c774bfdde471280c12e50992.mp3]	<!-- def-type=\"bilingual\" -->A journey or trip, especially one with a sense of adventure.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->家から遠くへ出かけて、いろいろな場所を回ること。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01236.mp3]<!-- def-end -->	\"<img alt=\"\"旅行に行く若者のイラスト | かわいいフリー素材集 いらすとや\"\" src=\"\"travel_happy_young4.webp\"\">\"	My big sister travels often.
素[す] 敵[てき]な<b>絵[え]</b>ですね。	素 敵な<b>絵</b>ですね。	絵[え]:1-	素[す] 敵[てき]な<b>絵[え]</b>ですね。	[sound:絵_エ＼_1_NHK-2016.mp3]	[sound:JLPT_Tango_N5_0540.mp3]	<!-- def-type=\"bilingual\" -->A picture or drawing.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->紙などに色や線で何かの形を描いたもの。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01237.mp3]<!-- def-end -->	\"<img src=\"\"bijutsu_gaban_woman.webp\"\">\"	It's a beautiful drawing.
このプロジェクトで 私[わたし]は 彼[かれ]と<b>組[く]んでいる</b>んだ。	このプロジェクトで 私は 彼と<b>組んでいる</b>んだ。	組[く]む:k1	このプロジェクトで 私[わたし]は 彼[かれ]と<b>組[く]んでいる</b>んだ。	[sound:b301715624c3596d534ac370cff46343.mp3]	[sound:635113d3c5966d476686f9ab3565a183.mp3]	<!-- def-type=\"bilingual\" -->To join or link together; pairing up, crossing arms, or assembling something.<!-- def-end --><!-- def-br-start --><br><br><!-- def-br-end --><!-- def-type=\"LOCKED_monolingual\" -->誰かと一緒になって、力を合わせること。<!-- def-end -->	<!-- def-type=\"monolingual\" TTS-SOURCE: Google-Chirp3-HD-Algenib -->[sound:mvj-monolingual-definition-01238.mp3]<!-- def-end -->	\"<img alt=\"\"握手をしているビジネスマンのイラスト「男性と女性」 | かわいい ...\"\" src=\"\"akusyu_man_woman-25714c88e409a3ab825f1b28b767937404c6b63d.webp\"\">\"	I am pairing up with him for this project.
